600.009,1323
600.034,1312
600.058,1379
600.083,1419
600.108,1392
600.132,1441
600.157,1463
600.182,1517
600.206,1475
600.231,1465
600.256,1459
600.280,1371
600.305,1371
600.329,1371
600.354,1363
600.379,1360
600.403,1383
600.428,1436
600.453,1491
600.477,1505
600.502,1523
600.527,1513
600.551,1447
600.576,1499
600.600,1435
600.625,1392
600.650,1425
600.674,1363
600.699,1371
600.723,1376
600.748,1456
600.773,1496
600.797,1520
600.822,1589
600.847,1549
600.871,1547
600.896,1525
600.920,1456
600.945,1467
600.970,1424
600.994,1386
601.019,1395
601.043,1400
601.068,1460
601.092,1462
601.117,1513
601.142,1557
601.166,1573
601.191,1574
601.215,1523
601.240,1483
601.264,1467
601.289,1411
601.314,1449
601.338,1417
601.363,1403
601.387,1467
601.412,1507
601.436,1515
601.461,1506
601.486,1569
601.510,1552
601.535,1561
601.559,1601
601.584,1557
601.608,1459
601.633,1485
601.657,1488
601.682,1463
601.706,1492
601.731,1536
601.756,1570
601.780,1577
601.805,1629
601.829,1611
601.854,1601
601.878,1632
601.903,1622
601.927,1542
601.952,1523
601.976,1547
602.001,1540
602.025,1560
602.050,1544
602.074,1600
602.099,1584
602.123,1632
602.148,1628
602.172,1701
602.197,1693
602.221,1685
602.246,1643
602.270,1603
602.295,1620
602.319,1635
602.344,1600
602.368,1610
602.393,1632
602.417,1658
602.442,1725
602.466,1751
602.491,1767
602.515,1787
602.540,1755
602.564,1799
602.589,1771
602.613,1761
602.638,1744
602.662,1685
602.687,1699
602.711,1719
602.736,1747
602.760,1776
602.784,1825
602.809,1893
602.833,1880
602.858,1883
602.882,1905
602.907,1910
602.931,1856
602.956,1874
602.980,1803
603.005,1845
603.029,1771
603.053,1818
603.078,1881
603.102,1881
603.127,2000
603.151,1995
603.176,2041
603.200,2000
603.224,2005
603.249,2001
603.273,2013
603.298,1927
603.322,1954
603.347,1962
603.371,1997
603.395,1984
603.420,1989
603.444,2065
603.469,2092
603.493,2165
603.517,2130
603.542,2096
603.566,2155
603.591,2080
603.615,2057
603.639,2069
603.664,2075
603.688,2033
603.713,2083
603.737,2136
603.761,2139
603.786,2195
603.810,2272
603.835,2224
603.859,2251
603.883,2268
603.908,2227
603.932,2195
603.956,2245
603.981,2233
604.005,2155
604.030,2189
604.054,2160
604.078,2230
604.103,2240
604.127,2298
604.151,2328
604.176,2288
604.200,2344
604.224,2296
604.249,2291
604.273,2260
604.298,2192
604.322,2235
604.346,2272
604.371,2276
604.395,2243
604.419,2320
604.444,2288
604.468,2345
604.492,2378
604.517,2345
604.541,2379
604.565,2390
604.590,2371
604.614,2347
604.638,2370
604.663,2304
604.687,2253
604.711,2313
604.736,2339
604.760,2406
604.784,2349
604.808,2347
604.833,2418
604.857,2411
604.881,2496
604.906,2459
604.930,2387
604.954,2401
604.979,2385
605.003,2368
605.027,2320
605.051,2315
605.076,2331
605.100,2291
605.124,2438
605.149,2403
605.173,2475
605.197,2489
605.221,2430
605.246,2483
605.270,2395
605.294,2353
605.319,2401
605.343,2352
605.367,2353
605.391,2369
605.416,2393
605.440,2400
605.464,2433
605.488,2448
605.513,2488
605.537,2531
605.561,2499
605.585,2506
605.610,2453
605.634,2401
605.658,2325
605.682,2369
605.707,2325
605.731,2339
605.755,2347
605.779,2355
605.804,2400
605.828,2407
605.852,2391
605.876,2496
605.901,2461
605.925,2480
605.949,2409
605.973,2368
605.997,2328
606.022,2249
606.046,2251
606.070,2309
606.094,2279
606.119,2370
606.143,2345
606.167,2353
606.191,2416
606.215,2376
606.240,2405
606.264,2368
606.288,2360
606.312,2343
606.336,2256
606.361,2220
606.385,2272
606.409,2256
606.433,2251
606.457,2273
606.481,2313
606.506,2386
606.530,2385
606.554,2336
606.578,2328
606.602,2297
606.627,2291
606.651,2259
606.675,2208
606.699,2149
606.723,2144
606.747,2185
606.772,2213
606.796,2248
606.820,2279
606.844,2307
606.868,2327
606.892,2269
606.916,2259
606.941,2203
606.965,2161
606.989,2177
607.013,2168
607.037,2067
607.061,2131
607.085,2091
607.110,2115
607.134,2115
607.158,2128
607.182,2179
607.206,2167
607.230,2136
607.254,2156
607.278,2091
607.303,2112
607.327,2065
607.351,2086
607.375,2113
607.399,2055
607.423,2017
607.447,2034
607.471,2077
607.496,2080
607.520,2058
607.544,2059
607.568,2097
607.592,2131
607.616,2114
607.640,2102
607.664,2051
607.688,2008
607.712,2019
607.736,1974
607.761,2011
607.785,1912
607.809,1980
607.833,1944
607.857,2000
607.881,2016
607.905,2036
607.929,2032
607.953,2051
607.977,1973
608.001,1987
608.025,1990
608.049,1968
608.074,1945
608.098,1891
608.122,1869
608.146,1880
608.170,1880
608.194,2000
608.218,2007
608.242,1969
608.266,2009
608.290,2018
608.314,2007
608.338,2013
608.362,1944
608.386,1904
608.410,1875
608.434,1837
608.458,1857
608.482,1859
608.506,1888
608.530,1955
608.554,1943
608.578,1984
608.602,1995
608.626,2075
608.650,2011
608.674,2017
608.698,2005
608.722,1929
608.746,1879
608.770,1847
608.794,1874
608.818,1899
608.842,1895
608.866,1992
608.890,1995
608.914,2096
608.938,2061
608.962,2064
608.986,2041
609.010,2000
609.034,1960
609.058,1955
609.082,1888
609.106,1987
609.130,1931
609.154,2005
609.178,1981
609.202,2023
609.226,2059
609.250,2055
609.274,2117
609.298,2114
609.322,2096
609.346,2059
609.370,2096
609.394,2043
609.418,2058
609.442,2042
609.466,2068
609.490,2072
609.514,2041
609.538,2124
609.562,2137
609.586,2164
609.610,2243
609.633,2256
609.657,2274
609.681,2209
609.705,2213
609.729,2194
609.753,2184
609.777,2118
609.801,2140
609.825,2121
609.849,2205
609.873,2139
609.897,2256
609.921,2272
609.945,2264
609.968,2328
609.992,2278
610.016,2309
610.040,2251
610.064,2217
610.088,2243
610.112,2272
610.136,2240
610.160,2272
610.184,2321
610.207,2389
610.231,2341
610.255,2413
610.279,2384
610.303,2355
610.327,2395
610.351,2400
610.375,2376
610.399,2393
610.422,2358
610.446,2373
610.470,2355
610.494,2411
610.518,2448
610.542,2419
610.566,2592
610.589,2465
610.613,2507
610.637,2473
610.661,2475
610.685,2480
610.709,2474
610.733,2483
610.756,2551
610.780,2536
610.804,2569
610.828,2515
610.852,2557
610.876,2624
610.900,2594
610.923,2541
610.947,2608
610.971,2595
610.995,2596
611.019,2640
611.043,2581
611.066,2657
611.090,2619
611.114,2683
611.138,2658
611.162,2708
611.185,2752
611.209,2795
611.233,2789
611.257,2723
611.281,2720
611.304,2707
611.328,2800
611.352,2747
611.376,2824
611.400,2819
611.424,2840
611.447,2865
611.471,2904
611.495,2867
611.519,2884
611.542,2952
611.566,2885
611.590,2872
611.614,2912
611.638,2853
611.661,2864
611.685,2913
611.709,2952
611.733,2944
611.756,3026
611.780,3061
611.804,3025
611.828,3088
611.852,3139
611.875,3104
611.899,3075
611.923,2992
611.947,3073
611.970,3051
611.994,3064
612.018,3129
612.042,3113
612.065,3142
612.089,3091
612.113,3291
612.137,3299
612.160,3340
612.184,3387
612.208,3368
612.231,3368
612.255,3291
612.279,3272
612.303,3273
612.326,3264
612.350,3349
612.374,3314
612.398,3389
612.421,3440
612.445,3456
612.469,3507
612.492,3594
612.516,3712
612.540,3713
612.563,3683
612.587,3528
612.611,3496
612.635,3584
612.658,3557
612.682,3554
612.706,3568
612.729,3650
612.753,3671
612.777,3659
612.800,3869
612.824,3826
612.848,3923
612.871,3976
612.895,3993
612.919,3956
612.943,3938
612.966,3824
612.990,3777
613.014,3798
613.037,3829
613.061,3952
613.085,3936
613.108,3996
613.132,4058
613.155,4201
613.179,4384
613.203,4304
613.226,4290
613.250,4284
613.274,4235
613.297,4144
613.321,4128
613.345,4133
613.368,4121
613.392,4096
613.416,4129
613.439,4200
613.463,4341
613.486,4395
613.510,4504
613.534,4552
613.557,4545
613.581,4583
613.605,4504
613.628,4454
613.652,4328
613.675,4395
613.699,4230
613.723,4380
613.746,4419
613.770,4499
